epoch,train_loss,val_loss,gap,best_val,lr
0,0.1835176721215248,0.11661103665828705,-0.06690663546323776,0.11661103665828705,9.999383162408304e-05
1,0.11030009537935256,0.08199615329504013,-0.02830394208431243,0.08199615329504013,9.997532801828658e-05
2,0.08636434711515903,0.06692961379885673,-0.0194347333163023,0.06692961379885673,9.994449374809851e-05
3,0.07427984029054642,0.05927248448133469,-0.015007355809211732,0.05927248448133469,9.990133642141359e-05
4,0.06730663012713194,0.053314241021871565,-0.01399238910526037,0.053314241021871565,9.98458666866564e-05
5,0.06187899298965931,0.050611648708581924,-0.011267344281077382,0.050611648708581924,9.9778098230154e-05
6,0.059744613245129585,0.048641528189182284,-0.011103085055947301,0.048641528189182284,9.9698047772759e-05
7,0.056269636005163194,0.045924393087625505,-0.01034524291753769,0.045924393087625505,9.96057350657239e-05
8,0.05256819799542427,0.04375449120998383,-0.00881370678544044,0.04375449120998383,9.950118288582787e-05
9,0.05135159995406866,0.04460201114416122,-0.0067495888099074405,0.04375449120998383,9.938441702975689e-05
10,0.049615088291466235,0.04091021940112114,-0.008704868890345094,0.04091021940112114,9.925546630773869e-05
11,0.04675875483080745,0.04006303697824478,-0.00669571785256267,0.04006303697824478,9.911436253643444e-05
12,0.04725040942430496,0.03984914384782314,-0.007401265576481818,0.03984914384782314,9.896114053108829e-05
13,0.04508673194795847,0.03892190754413605,-0.006164824403822419,0.03892190754413605,9.879583809693738e-05
14,0.04324637986719608,0.03867524862289429,-0.004571131244301793,0.03867524862289429,9.861849601988384e-05
15,0.04283761661499739,0.035423120483756065,-0.007414496131241323,0.035423120483756065,9.842915805643157e-05
16,0.0407544232904911,0.03538495823740959,-0.005369465053081508,0.03538495823740959,9.822787092288992e-05
17,0.039775199815630914,0.03439927995204926,-0.005375919863581657,0.03439927995204926,9.801468428384718e-05
18,0.03851836686953902,0.03501230329275131,-0.0035060635767877116,0.03439927995204926,9.778965073991652e-05
19,0.03947221944108605,0.033970757946372034,-0.005501461494714019,0.033970757946372034,9.75528258147577e-05
20,0.037518689036369325,0.03273005411028862,-0.004788634926080705,0.03273005411028862,9.730426794137729e-05
21,0.03814173340797424,0.032974692061543465,-0.005167041346430777,0.03273005411028862,9.70440384477113e-05
22,0.03662173375487328,0.03193530179560185,-0.004686431959271431,0.03193530179560185,9.67722015414934e-05
23,0.03473389325663447,0.030220161378383636,-0.004513731878250837,0.030220161378383636,9.64888242944126e-05
24,0.03439070638269186,0.030960993468761445,-0.003429712913930412,0.030220161378383636,9.619397662556436e-05
25,0.03514037812128663,0.03277405798435211,-0.0023663201369345244,0.030220161378383636,9.588773128419907e-05
26,0.03341233562678099,0.02942398898303509,-0.003988346643745901,0.02942398898303509,9.557016383177228e-05
27,0.033607583679258826,0.03136538527905941,-0.002242198400199416,0.02942398898303509,9.524135262330099e-05
28,0.03337848884984851,0.030933529511094092,-0.002444959338754417,0.02942398898303509,9.49013787880308e-05
29,0.03260137066245079,0.03217184543609619,-0.0004295252263546018,0.02942398898303509,9.455032620941841e-05
30,0.03179913964122534,0.028429117053747177,-0.0033700225874781636,0.028429117053747177,9.418828150443471e-05
31,0.030811734031885862,0.02805413492023945,-0.002757599111646414,0.02805413492023945,9.381533400219321e-05
32,0.030336090922355653,0.027839255705475806,-0.0024968352168798467,0.027839255705475806,9.343157572190959e-05
33,0.030340882204473018,0.029163293167948724,-0.0011775890365242937,0.027839255705475806,9.303710135019721e-05
34,0.030466954316943885,0.027956243604421616,-0.0025107107125222697,0.027839255705475806,9.263200821770464e-05
35,0.029446039721369742,0.027884579822421075,-0.0015614598989486667,0.027839255705475806,9.221639627510079e-05
36,0.030290738679468632,0.02868804968893528,-0.0016026889905333512,0.027839255705475806,9.179036806841354e-05
37,0.031358057353645566,0.028219983726739884,-0.003138073626905682,0.027839255705475806,9.135402871372811e-05
38,0.02947646686807275,0.029855412244796754,0.00037894537672400475,0.027839255705475806,9.09074858712512e-05
39,0.028229020442813633,0.02778923176229,-0.00043978868052363396,0.02778923176229,9.04508497187474e-05
40,0.027805936615914108,0.025665927305817605,-0.0021400093100965023,0.025665927305817605,8.998423292435457e-05
41,0.027338231075555088,0.02572992742061615,-0.0016083036549389383,0.025665927305817605,8.950775061878454e-05
42,0.02736115986481309,0.02579764984548092,-0.0015635100193321684,0.025665927305817605,8.902152036691652e-05
43,0.02710130102932453,0.02571798637509346,-0.0013833146542310687,0.025665927305817605,8.85256621387895e-05
44,0.027199159003794195,0.02565336599946022,-0.0015457930043339743,0.02565336599946022,8.80202982800016e-05
45,0.027226612158119678,0.02749708481132984,0.0002704726532101638,0.02565336599946022,8.750555348152302e-05
46,0.02617035936564207,0.024698903411626817,-0.0014714559540152522,0.024698903411626817,8.698155474893052e-05
47,0.026307634729892015,0.025224191322922706,-0.0010834434069693089,0.024698903411626817,8.644843137107061e-05
48,0.02544168457388878,0.028734098374843597,0.0032924138009548173,0.024698903411626817,8.590631488815948e-05
49,0.026226721424609422,0.02884460464119911,0.0026178832165896886,0.024698903411626817,8.53553390593274e-05
50,0.027446874789893626,0.02363622635602951,-0.0038106484338641146,0.02363622635602951,8.479563982961574e-05
51,0.02634754730388522,0.028932072594761847,0.0025845252908766256,0.02363622635602951,8.422735529643446e-05
52,0.025976352393627167,0.02519219517707825,-0.0007841572165489183,0.02363622635602951,8.365062567548869e-05
53,0.02477037850767374,0.02471727393567562,-5.310457199811727e-05,0.02363622635602951,8.306559326618262e-05
54,0.025023357290774585,0.02526220604777336,0.000238848756998776,0.02363622635602951,8.24724024165092e-05
